CustomerID,Gender,MaritalStatus,YearlyIncome ,Revenue,Customer Value,OrderDate,Country,BirthDate,Age,Firstname,Lastname,,,,,
23120,F,Married,50001-75000,£26,Casual buyers,10/30/2013,Germany,3/1/1966,47,ASHLEY,Diaz,,,,,
23121,F,Married,50001-75000,£98,Casual buyers,10/31/2013,United Kingdom,2/23/1957,56,ASHLEY,Ross,,,,,
23122,F,Married,50001-75000,£24,Casual buyers,11/4/2013,Canada,5/17/1956,57,ISABELLA,Brown,,,,,
23123,F,Married,50001-75000,"£1,238",Casual buyers,11/5/2013,Canada,8/8/1966,47,MEGAN,Brooks,,,,,
23124,F,Married,50001-75000,£928,Casual buyers,11/5/2013,Northwest,4/2/1976,37,ALEXIS,Washington,,,,,
23125,F,Married,50001-75000,£104,Casual buyers,11/6/2013,Southwest,8/16/1960,53,MEGHAN,Ortega,,,,,
23126,F,Married,50001-75000,£80,Casual buyers,11/6/2013,Southwest,9/5/1967,46,GIORGIO,Veronesi,,,,,
23127,F,Married,50001-75000,£651,Casual buyers,11/9/2013,United Kingdom,11/13/1957,55,ISABELLA,Rodriguez,,,,,
23128,M,Single,75001-100000,"£3,954",Convinced seekers,5/7/2012,Germany,12/5/1972,39,ALEX,Bell,,,,,
23129,M,Single,75001-100000,£865,Casual buyers,6/28/2012,Southwest,3/14/1959,53,EVAN,Rivera,,,,,
23130,M,Single,75001-100000,"£2,411",Brand seekers,7/21/2012,Southwest,4/18/1956,56,GAVIN,Hughes,,,,,
23131,M,Single,75001-100000,"£1,105",Casual buyers,7/23/2012,Germany,8/23/1958,53,DAVID,Robinson,,,,,
23132,M,Single,75001-100000,"£2,411",Brand seekers,8/4/2012,France,5/17/1969,43,MASON,Ramirez,,,,,
23133,M,Single,75001-100000,"£1,105",Casual buyers,8/10/2012,Southwest,5/18/1970,42,ADRIAN,Watson,,,,,
23134,M,Single,75001-100000,"£2,700",Convinced seekers,10/24/2012,United Kingdom,9/22/1956,56,JONATHAN,Adams,,,,,
23135,M,Single,75001-100000,"£2,289",Brand seekers,11/17/2012,Australia,2/25/1956,56,JEREMY,Washington,,,,,
23136,M,Single,75001-100000,"£2,264",Brand seekers,3/10/2013,United Kingdom,3/11/1965,47,OSCAR,Russell,,,,,
23137,M,Single,75001-100000,"£1,105",Casual buyers,4/23/2013,France,11/27/1954,58,ETHAN,Jones,,,,,
23138,M,Single,75001-100000,"£2,289",Brand seekers,5/17/2013,United Kingdom,4/4/1954,59,MIGUEL,Long,,,,,
23139,M,Single,75001-100000,£689,Casual buyers,6/20/2013,United Kingdom,10/17/1966,46,JONATHAN,Thompson,,,,,
23140,M,Single,75001-100000,£89,Casual buyers,7/2/2013,Southwest,1/17/1968,45,CARLOS,Baker,,,,,
23141,M,Single,75001-100000,£73,Casual buyers,7/11/2013,Southwest,7/20/1955,57,PEDRO,Alvarez,,,,,
23142,M,Single,75001-100000,£44,Casual buyers,7/15/2013,Southwest,6/9/1962,51,CODY,Gray,,,,,
23143,M,Single,75001-100000,£71,Casual buyers,7/21/2013,France,6/15/1960,53,ROBERT,Young,,,,,
23144,M,Single,75001-100000,£8,Casual buyers,7/23/2013,Southwest,7/17/1939,74,ALBERT,Serrano,,,,,
23145,M,Single,75001-100000,£33,Casual buyers,7/28/2013,Southwest,11/19/1952,60,FRANK,Vazquez,,,,,
23146,M,Single,75001-100000,"£2,740",Convinced seekers,7/29/2013,Australia,2/25/1956,57,JEREMY,Washington,,,,,
23147,M,Single,75001-100000,£6,Casual buyers,8/3/2013,France,2/25/1968,45,NATHANIEL,Cox,,,,,
23148,M,Single,75001-100000,£13,Casual buyers,8/7/2013,Canada,4/16/1959,54,JOE,Sanz,,,,,
23149,M,Single,75001-100000,£624,Casual buyers,8/8/2013,Canada,4/19/1944,69,JOHNATHAN,Suri,,,,,
23150,M,Single,75001-100000,"£2,739",Convinced seekers,8/11/2013,Australia,4/19/1968,45,MICHAEL,Martin,,,,,
23151,M,Single,75001-100000,£36,Casual buyers,8/25/2013,Germany,3/7/1974,39,ERIC,Gonzalez,,,,,
23152,M,Single,75001-100000,£10,Casual buyers,9/1/2013,Australia,1/17/1973,40,NOAH,Martinez,,,,,
23153,M,Single,75001-100000,"£2,599",Convinced seekers,9/4/2013,Southwest,2/21/1965,48,AIDAN,Bryant,,,,,
23154,M,Single,75001-100000,£80,Casual buyers,9/9/2013,Southwest,6/25/1960,53,ANTONIO,Henderson,,,,,
23155,M,Single,75001-100000,£6,Casual buyers,9/10/2013,Southwest,2/15/1973,40,DANIEL,Williams,,,,,
23156,M,Single,75001-100000,"£2,614",Convinced seekers,9/20/2013,Germany,3/23/1961,52,WYATT,Flores,,,,,
23157,M,Single,75001-100000,£623,Casual buyers,9/30/2013,Southwest,2/21/1959,54,CASEY,Vazquez,,,,,
23158,M,Single,75001-100000,£4,Casual buyers,10/1/2013,Southwest,7/12/1952,61,ROY,Torres,,,,,
23159,M,Single,75001-100000,"£2,602",Convinced seekers,10/4/2013,Southwest,3/5/1949,64,COLIN,Wang,,,,,
23160,M,Single,75001-100000,£60,Casual buyers,10/19/2013,Southwest,7/20/1955,58,PEDRO,Alvarez,,,,,
23161,M,Single,75001-100000,£82,Casual buyers,10/20/2013,Canada,7/27/1972,41,ALBERT,Alvarez,,,,,
23162,M,Single,75001-100000,£83,Casual buyers,10/23/2013,Canada,4/16/1959,54,JOE,Sanz,,,,,
23163,M,Single,75001-100000,£110,Casual buyers,10/24/2013,Canada,11/3/1963,49,CARSON,Henderson,,,,,
23164,M,Single,75001-100000,"£2,580",Convinced seekers,10/26/2013,United Kingdom,7/26/1966,47,BLAKE,Price,,,,,
23165,M,Single,75001-100000,"£2,627",Convinced seekers,10/27/2013,Southwest,10/18/1973,40,ROGER,Goel,,,,,
23166,M,Single,75001-100000,"£1,918",Brand seekers,10/28/2013,Northwest,7/20/1946,67,MITCHELL,Deng,,,,,
23167,M,Single,75001-100000,£906,Casual buyers,10/30/2013,United Kingdom,3/14/1956,57,JONATHAN,Perez,,,,,
23168,M,Single,75001-100000,"£2,553",Convinced seekers,11/5/2013,Canada,2/18/1968,45,RICHARD,Bailey,,,,,
23169,M,Single,75001-100000,£73,Casual buyers,11/5/2013,Northwest,7/25/1952,61,JAVIER,Sanz,,,,,
23170,M,Single,75001-100000,"£2,564",Convinced seekers,11/6/2013,Northwest,5/16/1953,60,IAN,Torres,,,,,
23171,M,Single,75001-100000,£44,Casual buyers,11/6/2013,Northwest,5/2/1959,54,JAIME,Hernandez,,,,,
23172,M,Single,75001-100000,"£2,580",Convinced seekers,11/10/2013,United Kingdom,3/15/1965,48,ALEJANDRO,Rai,,,,,
23173,M,Single,75001-100000,£24,Casual buyers,11/11/2013,Australia,4/1/1964,49,BRANDON,Moore,,,,,
23174,M,Single,75001-100000,£74,Casual buyers,11/11/2013,Northwest,2/15/1970,43,IAN,Griffin,,,,,
23175,M,Single,75001-100000,"£1,910",Brand seekers,11/14/2013,Southwest,4/20/1964,49,ROBERT,Jones,,,,,
23176,M,Single,75001-100000,"£2,715",Convinced seekers,11/15/2013,Australia,7/2/1972,41,GEORGE,Sanchez,,,,,
23177,F,Married,50001-75000,"£2,699",Convinced seekers,11/10/2013,Australia,2/13/1958,55,NICOLE,Thompson,,,,,
23178,F,Married,50001-75000,£7,Casual buyers,11/10/2013,Australia,4/26/1958,55,ALEXIS,Ashe,,,,,
23179,F,Married,50001-75000,£27,Casual buyers,11/11/2013,Northwest,7/18/1975,38,ANNE,Gutierrez,,,,,
23180,F,Married,50001-75000,£87,Casual buyers,11/12/2013,Northwest,6/21/1951,62,JASMINE,Flores,,,,,
23181,F,Married,50001-75000,"£2,736",Convinced seekers,11/13/2013,Australia,8/15/1963,50,NICOLE,Jenkins,,,,,
23182,F,Married,50001-75000,£10,Casual buyers,11/13/2013,France,2/18/1962,51,SAMANTHA,Coleman,,,,,
23183,F,Married,50001-75000,"£1,277",Casual buyers,11/13/2013,France,11/13/1962,51,EMMA,Gray,,,,,
23184,F,Married,50001-75000,"£1,381",Casual buyers,11/16/2013,Australia,10/10/1968,45,KRISTA,Jimenez,,,,,
23185,F,Married,50001-75000,£32,Casual buyers,11/16/2013,Canada,7/9/1961,52,GRACE,Lee,,,,,
23186,F,Married,50001-75000,£616,Casual buyers,11/16/2013,Southwest,5/24/1949,64,PATRICIA,Vance,,,,,
23187,F,Married,50001-75000,"£2,577",Convinced seekers,11/18/2013,Southwest,9/26/1965,48,KAYLA,Wilson,,,,,
23188,F,Married,50001-75000,£137,Casual buyers,11/19/2013,Northwest,1/14/1961,52,ISABELLA,Bell,,,,,
23189,F,Married,50001-75000,£60,Casual buyers,11/23/2013,Germany,10/7/1966,47,JILL,Martin,,,,,
23190,F,Married,50001-75000,£820,Casual buyers,11/25/2013,Australia,5/8/1969,44,FELICIA,Suarez,,,,,
23191,F,Married,50001-75000,"£1,907",Brand seekers,11/25/2013,Australia,11/26/1969,43,ALYSSA,Bryant,,,,,
23192,F,Married,50001-75000,£40,Casual buyers,11/25/2013,Canada,7/9/1961,52,GRACE,Lee,,,,,
23193,F,Married,50001-75000,"£2,677",Convinced seekers,11/29/2013,Australia,4/16/1937,76,JENNIFER,Thompson,,,,,
23194,F,Married,50001-75000,£15,Casual buyers,11/29/2013,Northwest,1/4/1974,39,DIANA,Alonso,,,,,
23195,F,Married,50001-75000,£26,Casual buyers,11/30/2013,Australia,1/2/1978,35,JENNIFER,Bailey,,,,,
23196,F,Married,50001-75000,"£2,710",Convinced seekers,12/1/2013,Australia,9/21/1947,66,JENNIFER,Harris,,,,,
23197,F,Married,50001-75000,£104,Casual buyers,12/3/2013,Canada,5/17/1956,57,ISABELLA,Brown,,,,,
23198,F,Married,50001-75000,"£2,806",Convinced seekers,12/4/2013,Australia,9/20/1937,76,KATIE,Luo,,,,,
23199,F,Married,50001-75000,£83,Casual buyers,12/4/2013,Northwest,6/27/1952,61,ISABELLA,Martin,,,,,
23200,F,Married,50001-75000,"£1,238",Casual buyers,12/6/2013,Southwest,5/6/1950,63,JULIA,Perry,,,,,
23201,F,Married,50001-75000,£71,Casual buyers,12/7/2013,Canada,8/21/1966,47,LAUREN,Taylor,,,,,
23202,F,Married,50001-75000,£44,Casual buyers,12/7/2013,Southwest,11/22/1969,44,MEGAN,Thompson,,,,,
23203,F,Married,50001-75000,£707,Casual buyers,12/9/2013,Southwest,2/28/1940,73,RACHEL,Kelly,,,,,
23204,F,Married,50001-75000,£33,Casual buyers,12/13/2013,France,6/10/1958,55,OLIVIA,Murphy,,,,,
23205,F,Married,50001-75000,£641,Casual buyers,12/14/2013,Northwest,8/3/1937,76,RACHEL,Ward,,,,,
23206,F,Married,50001-75000,£133,Casual buyers,12/17/2013,Southwest,12/19/1970,42,NICOLE,Rogers,,,,,
23207,F,Married,50001-75000,£39,Casual buyers,12/19/2013,Canada,5/17/1956,57,ISABELLA,Brown,,,,,
23208,F,Married,50001-75000,£169,Casual buyers,12/21/2013,Canada,11/3/1969,44,ABIGAIL,Harris,,,,,
23209,F,Married,50001-75000,"£2,677",Convinced seekers,12/23/2013,United Kingdom,5/22/1945,68,RACHEL,Miller,,,,,
23210,F,Married,50001-75000,£87,Casual buyers,12/25/2013,Canada,6/5/1969,44,PAMELA,Sai,,,,,
23211,F,Married,50001-75000,£83,Casual buyers,12/26/2013,Southwest,9/13/1963,50,ABIGAIL,Rodriguez,,,,,
23212,F,Married,50001-75000,£70,Casual buyers,12/30/2013,Canada,7/27/1950,63,MORGAN,Jackson,,,,,
23213,F,Married,50001-75000,"£1,907",Brand seekers,12/31/2013,Australia,12/25/1962,51,RENEE,Sanz,,,,,
23214,F,Married,50001-75000,"£2,553",Convinced seekers,12/31/2013,France,9/19/1967,46,NAOMI,Martin,,,,,
23215,F,Married,50001-75000,£76,Casual buyers,1/1/2014,Southwest,10/2/1935,78,VALERIE,Xu,,,,,
23216,F,Married,50001-75000,"£1,907",Brand seekers,1/1/2014,Southwest,4/26/1944,69,STACEY,Xu,,,,,
23217,F,Married,50001-75000,£65,Casual buyers,1/2/2014,Australia,7/20/1972,41,NAOMI,Alvarez,,,,,
23218,F,Married,50001-75000,"£2,602",Convinced seekers,1/3/2014,Australia,10/10/1968,45,KRISTA,Jimenez,,,,,
23219,F,Married,50001-75000,"£2,587",Convinced seekers,1/3/2014,Southwest,8/20/1945,68,DIANE,Moreno,,,,,
23220,F,Married,50001-75000,"£1,298",Casual buyers,1/5/2014,Southwest,3/23/1968,45,LINDSEY,Xie,,,,,
23221,F,Married,50001-75000,"£2,700",Convinced seekers,1/6/2014,Australia,12/11/1957,56,ALEXIS,White,,,,,
23222,F,Married,50001-75000,£36,Casual buyers,1/6/2014,France,6/10/1960,53,MADISON,Russell,,,,,
23223,F,Married,50001-75000,"£2,749",Convinced seekers,1/7/2014,France,5/25/1971,42,KELSEY,Shan,,,,,
23224,F,Married,50001-75000,£79,Casual buyers,1/12/2014,Canada,7/27/1950,63,MORGAN,Jackson,,,,,
23225,F,Married,50001-75000,£32,Casual buyers,1/17/2014,United Kingdom,9/3/1943,70,EMMA,Murphy,,,,,
23226,M,Single,75001-100000,£55,Casual buyers,10/16/2013,France,12/5/1974,38,RAFAEL,Xu,,,,,
23227,M,Single,75001-100000,"£2,575",Convinced seekers,10/18/2013,Southwest,4/18/1956,57,GAVIN,Hughes,,,,,
23228,M,Single,75001-100000,"£2,560",Convinced seekers,10/22/2013,Canada,12/1/1956,56,WILLIE,Huang,,,,,
23229,M,Single,75001-100000,£33,Casual buyers,10/22/2013,Canada,4/16/1959,54,JOE,Sanz,,,,,
23230,M,Single,75001-100000,"£2,610",Convinced seekers,10/25/2013,Germany,9/14/1973,40,ROGER,Ma,,,,,
23231,M,Single,75001-100000,£44,Casual buyers,10/26/2013,Southwest,5/18/1975,38,FRANK,Gutierrez,,,,,
23232,M,Single,75001-100000,£10,Casual buyers,10/27/2013,Germany,7/23/1965,48,JAIME,Gutierrez,,,,,
23233,M,Single,75001-100000,£82,Casual buyers,10/29/2013,United Kingdom,7/11/1966,47,RAFAEL,Tang,,,,,
23234,M,Single,75001-100000,£24,Casual buyers,11/1/2013,Southwest,6/21/1956,57,DALTON,Wood,,,,,
23235,M,Single,75001-100000,£983,Casual buyers,11/3/2013,Southwest,10/18/1974,39,LEE,Dominguez,,,,,
23236,M,Single,75001-100000,£208,Casual buyers,11/7/2013,Australia,11/25/1960,52,DEVIN,Cooper,,,,,
23237,M,Single,75001-100000,£71,Casual buyers,11/10/2013,Southwest,5/22/1975,38,WESLEY,Gao,,,,,
23238,M,Single,75001-100000,£87,Casual buyers,11/11/2013,Germany,6/24/1928,85,ERIC,Evans,,,,,
23239,M,Single,75001-100000,"£2,580",Convinced seekers,11/12/2013,Germany,11/12/1954,59,BLAKE,Butler,,,,,
23240,M,Single,75001-100000,"£2,564",Convinced seekers,11/16/2013,Southwest,2/1/1967,46,COLIN,He,,,,,
23241,M,Single,75001-100000,£81,Casual buyers,11/24/2013,Australia,10/7/1957,56,ALEX,Sanchez,,,,,
23242,M,Single,75001-100000,£40,Casual buyers,11/26/2013,United Kingdom,9/27/1969,44,CLAYTON,Chavez,,,,,
23243,M,Single,75001-100000,"£1,293",Casual buyers,11/29/2013,Canada,6/6/1974,39,KELVIN,Liang,,,,,
23244,M,Single,75001-100000,£75,Casual buyers,12/2/2013,Northwest,6/19/1961,52,JONATHAN,Martin,,,,,
23245,M,Single,75001-100000,£60,Casual buyers,12/3/2013,Canada,4/16/1959,54,JOE,Sanz,,,,,
23246,M,Single,75001-100000,£77,Casual buyers,12/4/2013,Canada,5/24/1964,49,LARRY,Blanco,,,,,
23247,M,Single,75001-100000,£178,Casual buyers,12/16/2013,Canada,4/16/1959,54,JOE,Sanz,,,,,
23248,M,Single,75001-100000,£44,Casual buyers,12/16/2013,Southwest,12/11/1958,55,JOSE,Parker,,,,,
23249,M,Single,75001-100000,£8,Casual buyers,12/19/2013,Canada,4/16/1959,54,JOE,Sanz,,,,,
23250,M,Single,75001-100000,£10,Casual buyers,12/23/2013,Australia,4/13/1951,62,JUAN,Bell,,,,,
23251,M,Single,75001-100000,£39,Casual buyers,12/27/2013,United Kingdom,8/13/1966,47,DAMIEN,Tang,,,,,
23252,M,Single,75001-100000,£77,Casual buyers,12/30/2013,France,5/9/1968,45,KELVIN,Zhao,,,,,
23253,M,Single,75001-100000,£112,Casual buyers,12/30/2013,Southwest,4/4/1966,47,ROSS,Blanco,,,,,
23254,M,Single,75001-100000,"£2,657",Convinced seekers,1/2/2014,Canada,2/3/1957,56,SPENCER,Henderson,,,,,
23255,M,Single,75001-100000,£40,Casual buyers,1/13/2014,Australia,7/3/1958,55,JAMES,Hill,,,,,
23256,M,Single,75001-100000,£77,Casual buyers,1/15/2014,Canada,7/6/1971,42,ALLEN,Perez,,,,,
23257,M,Single,75001-100000,£867,Casual buyers,1/21/2014,Northwest,5/10/1954,59,HECTOR,Vazquez,,,,,
23258,M,Single,75001-100000,£143,Casual buyers,1/22/2014,Southwest,7/6/1973,40,DANIEL,Wilson,,,,,
23259,M,Single,75001-100000,£72,Casual buyers,2/1/2014,Canada,10/1/1965,48,DAKOTA,Bryant,,,,,
23260,M,Single,75001-100000,£735,Casual buyers,2/1/2014,Northwest,8/20/1963,50,JONATHAN,Phillips,,,,,
23261,M,Single,75001-100000,"£2,728",Convinced seekers,2/2/2014,United Kingdom,4/2/1958,55,JONATHAN,Green,,,,,
23262,M,Single,75001-100000,£55,Casual buyers,2/3/2014,Southwest,4/4/1966,47,ROSS,Blanco,,,,,
23263,M,Single,75001-100000,"£1,939",Brand seekers,2/6/2014,Northwest,4/23/1947,66,WESLEY,Wu,,,,,
23264,M,Single,75001-100000,£44,Casual buyers,2/14/2014,Northwest,11/27/1969,44,ELIJAH,Hernandez,,,,,
23265,M,Single,75001-100000,£39,Casual buyers,2/16/2014,Australia,9/4/1973,40,EVAN,Edwards,,,,,
23266,M,Single,75001-100000,£886,Casual buyers,2/16/2014,Southwest,4/4/1960,53,DEVIN,Richardson,,,,,
23267,M,Single,75001-100000,£33,Casual buyers,2/17/2014,Australia,4/10/1955,58,CURTIS,Ma,,,,,
23268,M,Single,75001-100000,"£2,599",Convinced seekers,2/17/2014,Canada,2/26/1957,56,EDWIN,Bhat,,,,,
23269,M,Single,75001-100000,£137,Casual buyers,2/18/2014,Northwest,9/22/1963,50,JOSEPH,Jackson,,,,,
23270,M,Single,75001-100000,£906,Casual buyers,2/19/2014,Germany,2/21/1971,42,MATHEW,Ramos,,,,,
23271,M,Single,75001-100000,£15,Casual buyers,2/19/2014,Southwest,10/7/1938,75,JORDAN,Hill,,,,,
23272,M,Single,75001-100000,£830,Casual buyers,2/24/2014,United Kingdom,1/8/1972,42,SEBASTIAN,Reed,,,,,
23273,M,Single,75001-100000,£24,Casual buyers,3/3/2014,Northwest,11/15/1959,54,RAFAEL,Nath,,,,,
23274,M,Single,75001-100000,£6,Casual buyers,3/3/2014,Northwest,9/5/1966,47,CARL,Jai,,,,,
23275,M,Single,75001-100000,£773,Casual buyers,2/23/2012,Southwest,4/4/1960,51,DEVIN,Richardson,,,,,
23276,M,Single,75001-100000,"£3,954",Convinced seekers,3/2/2012,United Kingdom,1/8/1972,40,SEBASTIAN,Reed,,,,,
23277,M,Single,75001-100000,"£3,954",Convinced seekers,3/6/2012,Australia,4/18/1955,56,DEREK,Shan,,,,,
23278,M,Single,75001-100000,"£3,757",Convinced seekers,3/10/2012,Germany,7/17/1968,43,RUBEN,Diaz,,,,,
23279,M,Single,75001-100000,"£3,954",Convinced seekers,3/14/2012,Australia,2/15/1972,40,DEREK,Kumar,,,,,
23280,M,Single,75001-100000,"£3,954",Convinced seekers,5/11/2012,Germany,5/4/1955,57,DEVIN,Morgan,,,,,
23281,M,Single,75001-100000,"£2,411",Brand seekers,6/5/2012,Northwest,8/24/1933,78,ANTONIO,Russell,,,,,
23282,M,Single,75001-100000,"£2,700",Convinced seekers,6/15/2012,Germany,12/20/1950,61,JIMMY,Gomez,,,,,
23283,M,Single,75001-100000,"£2,700",Convinced seekers,6/25/2012,Northwest,12/22/1975,36,LOUIS,Yuan,,,,,
23284,M,Single,75001-100000,"£2,700",Convinced seekers,6/29/2012,Northwest,2/26/1973,39,LOUIS,Kumar,,,,,
23285,M,Single,75001-100000,"£2,264",Brand seekers,7/23/2012,Australia,3/12/1972,40,JUAN,Ramos,,,,,
23286,M,Single,75001-100000,"£2,700",Convinced seekers,8/17/2012,Southwest,8/14/1957,55,COLIN,Wu,,,,,
23287,M,Single,75001-100000,"£2,411",Brand seekers,9/10/2012,France,2/5/1968,44,BRYAN,Cox,,,,,
23288,M,Single,75001-100000,"£2,411",Brand seekers,9/10/2012,United Kingdom,4/2/1958,54,JONATHAN,Green,,,,,
23289,M,Single,75001-100000,£865,Casual buyers,9/14/2012,Southwest,4/10/1968,44,IAN,Morris,,,,,
23290,M,Single,75001-100000,"£2,289",Brand seekers,9/17/2012,Canada,3/20/1971,41,COREY,Chavez,,,,,
23291,M,Single,75001-100000,"£2,411",Brand seekers,9/18/2012,France,2/22/1965,47,PATRICK,Richardson,,,,,
23292,M,Single,75001-100000,"£2,411",Brand seekers,9/19/2012,United Kingdom,3/14/1956,56,JONATHAN,Perez,,,,,
23293,M,Single,75001-100000,"£2,264",Brand seekers,11/2/2012,Australia,10/25/1965,47,FERNANDO,Flores,,,,,
23294,M,Single,75001-100000,"£2,411",Brand seekers,11/5/2012,United Kingdom,5/13/1973,39,KELVIN,Wu,,,,,
23295,M,Single,75001-100000,"£2,289",Brand seekers,12/14/2012,Australia,1/20/1965,47,EDWARD,Coleman,,,,,
23296,M,Single,75001-100000,"£2,700",Convinced seekers,12/29/2012,Germany,8/12/1956,56,JESSE,Scott,,,,,
23297,M,Single,75001-100000,"£2,411",Brand seekers,1/4/2013,France,5/15/1971,41,JIMMY,Jimenez,,,,,
23298,M,Single,75001-100000,£865,Casual buyers,3/20/2013,Southwest,8/5/1964,48,MARCUS,Stewart,,,,,
23299,M,Single,75001-100000,"£1,105",Casual buyers,3/24/2013,Southwest,10/18/1974,38,LEE,Dominguez,,,,,
23300,M,Single,75001-100000,"£2,700",Convinced seekers,4/2/2013,Southwest,3/7/1969,44,LUCAS,Hughes,,,,,
23301,M,Single,75001-100000,"£1,105",Casual buyers,5/5/2013,France,11/21/1945,67,VINCENT,Yang,,,,,
23302,M,Single,75001-100000,"£2,289",Brand seekers,5/22/2013,Australia,8/25/1961,51,SHIRLEEN,Travers,,,,,
23303,M,Single,75001-100000,"£2,553",Convinced seekers,6/3/2013,Germany,7/17/1968,44,RUBEN,Diaz,,,,,
23304,M,Single,75001-100000,"£2,625",Convinced seekers,6/4/2013,Northwest,5/17/1971,42,RUBEN,Romero,,,,,
23305,M,Single,75001-100000,"£2,564",Convinced seekers,6/8/2013,Southwest,7/26/1976,36,ROY,Moreno,,,,,
23306,M,Single,75001-100000,"£1,918",Brand seekers,6/21/2013,Australia,11/27/1970,42,ORLANDO,Hernandez,,,,,
23307,M,Single,75001-100000,"£2,602",Convinced seekers,6/29/2013,Southwest,10/21/1971,41,RUBEN,Saunders,,,,,
23308,M,Single,75001-100000,"£2,739",Convinced seekers,7/5/2013,Australia,6/16/1975,38,CURTIS,Zheng,,,,,
23309,M,Single,75001-100000,£34,Casual buyers,7/21/2013,Canada,5/24/1964,49,LARRY,Blanco,,,,,
23310,M,Single,75001-100000,£10,Casual buyers,7/26/2013,United Kingdom,9/27/1969,43,CLAYTON,Chavez,,,,,
23311,M,Single,75001-100000,£859,Casual buyers,8/8/2013,Southwest,3/7/1969,44,LUCAS,Hughes,,,,,
23312,M,Single,75001-100000,£33,Casual buyers,8/13/2013,Northwest,2/23/1965,48,GAVIN,Russell,,,,,
23313,M,Single,75001-100000,£612,Casual buyers,8/16/2013,Australia,10/9/1974,38,PETER,Pal,,,,,
23314,M,Single,75001-100000,"£2,686",Convinced seekers,8/22/2013,Australia,9/17/1947,65,ROSS,Vance,,,,,
23315,M,Single,75001-100000,£44,Casual buyers,8/22/2013,Northwest,11/2/1968,44,CALEB,Wright,,,,,
23316,M,Single,75001-100000,£39,Casual buyers,8/23/2013,Southwest,8/3/1946,67,ROSS,Rodriguez,,,,,
23317,M,Single,75001-100000,£15,Casual buyers,9/1/2013,Northwest,5/2/1959,54,JAIME,Hernandez,,,,,
23318,M,Single,75001-100000,"£1,918",Brand seekers,9/3/2013,Northwest,9/13/1963,49,JACK,Young,,,,,
23319,M,Single,75001-100000,"£2,619",Convinced seekers,9/4/2013,Australia,3/12/1972,41,JUAN,Ramos,,,,,
23320,M,Single,75001-100000,£77,Casual buyers,9/6/2013,Canada,7/6/1971,42,ALLEN,Perez,,,,,
23321,M,Single,75001-100000,£43,Casual buyers,9/6/2013,Germany,8/1/1968,45,NATHANIEL,Peterson,,,,,
23322,M,Single,75001-100000,"£1,298",Casual buyers,9/9/2013,Australia,10/23/1968,44,JACKSON,Mitchell,,,,,
23323,M,Single,75001-100000,£77,Casual buyers,9/9/2013,Southwest,3/25/1972,41,VICTOR,Jimenez,,,,,
23324,M,Single,75001-100000,"£2,560",Convinced seekers,3/6/2014,Northwest,2/26/1973,41,LOUIS,Kumar,,,,,
23325,M,Single,75001-100000,£6,Casual buyers,3/7/2014,Northwest,7/21/1959,54,RICKY,Gomez,,,,,
23326,M,Single,75001-100000,"£2,630",Convinced seekers,3/7/2014,Southwest,4/6/1963,50,KYLE,Adams,,,,,
23327,M,Single,75001-100000,"£2,673",Convinced seekers,3/10/2014,France,5/15/1971,42,JIMMY,Jimenez,,,,,
23328,M,Single,75001-100000,£635,Casual buyers,3/12/2014,Australia,6/2/1967,46,NUAN,Wu,,,,,
23329,M,Single,75001-100000,"£2,689",Convinced seekers,3/12/2014,Canada,6/15/1963,50,SEAN,James,,,,,
23330,M,Single,75001-100000,£41,Casual buyers,3/15/2014,Canada,11/3/1963,50,CARSON,Henderson,,,,,
23331,M,Single,75001-100000,"£2,607",Convinced seekers,3/18/2014,Southwest,7/19/1957,56,CONNOR,Adams,,,,,
23332,M,Single,75001-100000,£111,Casual buyers,3/19/2014,Northwest,5/19/1964,49,ANTONIO,Wood,,,,,
23333,M,Single,75001-100000,£959,Casual buyers,3/21/2014,Canada,5/20/1972,41,ALBERT,Navarro,,,,,
23334,M,Single,75001-100000,£624,Casual buyers,3/26/2014,Australia,6/23/1973,40,TODD,Yang,,,,,
23335,M,Single,75001-100000,"£1,238",Casual buyers,3/31/2014,Australia,9/25/1972,41,JOHN,Anderson,,,,,
23336,M,Single,75001-100000,"£2,619",Convinced seekers,4/1/2014,Northwest,8/20/1968,45,JAMES,Davis,,,,,
23337,M,Single,75001-100000,£830,Casual buyers,4/3/2014,United Kingdom,7/19/1948,65,CLAYTON,Zeng,,,,,
23338,M,Single,75001-100000,"£2,619",Convinced seekers,4/7/2014,Southwest,5/8/1955,58,TONY,Kumar,,,,,
23339,M,Single,75001-100000,£928,Casual buyers,4/15/2014,Southwest,4/10/1968,46,IAN,Morris,,,,,
23340,M,Single,75001-100000,£35,Casual buyers,4/21/2014,Australia,4/13/1951,63,JUAN,Bell,,,,,
23341,M,Single,75001-100000,"£2,683",Convinced seekers,4/27/2014,Australia,3/15/1967,47,LOUIS,Chande,,,,,
23342,M,Single,75001-100000,£43,Casual buyers,4/28/2014,Canada,4/23/1964,50,RICHARD,Ramirez,,,,,
23343,M,Single,75001-100000,"£2,673",Convinced seekers,4/30/2014,Germany,10/4/1956,57,GREG,White,,,,,
23344,M,Single,75001-100000,"£2,553",Convinced seekers,5/1/2014,United Kingdom,6/1/1955,58,SEAN,Murphy,,,,,
